param1,param2,param3,lik
0.010000000000000002,0.9,0.5,-136.56116442978924
0.010000000000000002,0.9,0.55,-136.3304093631827
0.010000000000000002,0.9,0.6,-136.46917829046237
0.010000000000000002,0.95,0.1,-143.43621600842891
0.010000000000000002,0.95,0.15000000000000002,-140.2948215519557
0.010000000000000002,0.95,0.2,-135.1873074737361
0.010000000000000002,0.95,0.25,-137.53493331912074
0.010000000000000002,0.95,0.30000000000000004,-136.11677139769552
0.010000000000000002,0.95,0.35,-136.48498552577058
0.010000000000000002,0.95,0.4,-136.18384871515468
0.010000000000000002,0.95,0.45000000000000007,-136.21519433474663
0.010000000000000002,0.95,0.5,-137.11238010018877
0.010000000000000002,0.95,0.55,-137.0470503137866
0.010000000000000002,0.95,0.6,-136.734265186257
0.010000000000000002,1,0.1,-150.28594195149014
0.010000000000000002,1,0.15000000000000002,-138.79440457761575
0.010000000000000002,1,0.2,-137.5774931505229
0.010000000000000002,1,0.25,-137.08438094854307
0.010000000000000002,1,0.30000000000000004,-135.36674372554603
0.010000000000000002,1,0.35,-136.600918875537
0.010000000000000002,1,0.4,-135.23630805470117
0.010000000000000002,1,0.45000000000000007,-136.21392121117015
0.010000000000000002,1,0.5,-135.77706283719868
0.010000000000000002,1,0.55,-136.05962132200193
0.010000000000000002,1,0.6,-136.31349953481237
0.011,0.5,0.1,-149.7126780061369
0.011,0.5,0.15000000000000002,-146.24417179911444
0.011,0.5,0.2,-141.80082374967702
0.011,0.5,0.25,-141.44889353852517
0.011,0.5,0.30000000000000004,-141.0902143697466
0.011,0.5,0.35,-139.15084546355303
0.011,0.5,0.4,-139.10817420605775
0.011,0.5,0.45000000000000007,-139.414743861641
0.011,0.5,0.5,-139.3055923204434
0.011,0.5,0.55,-137.2348539783352
0.011,0.5,0.6,-138.17016655180026
0.011,0.55,0.1,-149.24992900082418
0.011,0.55,0.15000000000000002,-154.13947747427915
0.011,0.55,0.2,-142.33346537095292
0.011,0.55,0.25,-142.50038918744315
0.011,0.55,0.30000000000000004,-139.59833518083462
0.011,0.55,0.35,-138.06578684012476
0.011,0.55,0.4,-138.70946531824586
0.011,0.55,0.45000000000000007,-138.64207740782388
0.011,0.55,0.5,-138.2298440348148
0.011,0.55,0.55,-139.18516281136743
0.011,0.55,0.6,-140.1098782591713
0.011,0.6,0.1,-155.45404138518586
0.011,0.6,0.15000000000000002,-142.15277520468777
0.011,0.6,0.2,-140.6624463141992
0.011,0.6,0.25,-139.42952709411514
0.011,0.6,0.30000000000000004,-138.6729897026143
0.011,0.6,0.35,-138.14938156589488
0.011,0.6,0.4,-138.76685427321138
0.011,0.6,0.45000000000000007,-138.65164127850534
0.011,0.6,0.5,-137.69636252822323
0.011,0.6,0.55,-138.5338389428586
0.011,0.6,0.6,-139.3491193856682
0.011,0.65,0.1,-149.7850831445562
0.011,0.65,0.15000000000000002,-146.04760252483192
0.011,0.65,0.2,-140.77707681208824
0.011,0.65,0.25,-137.67187367565208
0.011,0.65,0.30000000000000004,-138.51511965470218
0.011,0.65,0.35,-139.07738808270972
0.011,0.65,0.4,-138.20386359521513
0.011,0.65,0.45000000000000007,-138.2472681499433
0.011,0.65,0.5,-138.21856489061292
0.011,0.65,0.55,-138.9084423652239
0.011,0.65,0.6,-136.99889525355616
0.011,0.7,0.1,-149.83675175628366
0.011,0.7,0.15000000000000002,-141.75629812271734
0.011,0.7,0.2,-138.7391904218277
0.011,0.7,0.25,-138.16324140086977
0.011,0.7,0.30000000000000004,-138.41818695630394
0.011,0.7,0.35,-138.76139432404295
0.011,0.7,0.4,-137.77924725481364
0.011,0.7,0.45000000000000007,-138.3742840721584
0.011,0.7,0.5,-137.84672434558547
0.011,0.7,0.55,-138.26743515166135
0.011,0.7,0.6,-138.23564613710403
0.011,0.75,0.1,-146.49302885815132
0.011,0.75,0.15000000000000002,-141.88102837221481
0.011,0.75,0.2,-140.07008810180594
0.011,0.75,0.25,-137.9952802508816
0.011,0.75,0.30000000000000004,-137.34987086467788
0.011,0.75,0.35,-136.78609419400277
0.011,0.75,0.4,-138.18249437420695
0.011,0.75,0.45000000000000007,-137.72620994181926
0.011,0.75,0.5,-138.19680139594254
0.011,0.75,0.55,-138.86746740076438
0.011,0.75,0.6,-139.01762264950048
0.011,0.8,0.1,-143.76342295443828
0.011,0.8,0.15000000000000002,-138.59793810051264
0.011,0.8,0.2,-137.97054771103768
0.011,0.8,0.25,-137.80928100289816
0.011,0.8,0.30000000000000004,-137.59184182972785
0.011,0.8,0.35,-136.64560693145324
0.011,0.8,0.4,-137.67648502186057
0.011,0.8,0.45000000000000007,-137.33977412002298
0.011,0.8,0.5,-137.8651018049976
0.011,0.8,0.55,-138.30010388492298
0.011,0.8,0.6,-138.23098572094193
0.011,0.8500000000000001,0.1,-143.40213433389147
0.011,0.8500000000000001,0.15000000000000002,-139.96709139625386
0.011,0.8500000000000001,0.2,-137.87426776030208
0.011,0.8500000000000001,0.25,-136.8643765483386
0.011,0.8500000000000001,0.30000000000000004,-137.2913183022937
0.011,0.8500000000000001,0.35,-136.096435683435
0.011,0.8500000000000001,0.4,-137.69604080800724
0.011,0.8500000000000001,0.45000000000000007,-136.52332549627664
0.011,0.8500000000000001,0.5,-137.30897485615895
0.011,0.8500000000000001,0.55,-136.37379099488226
0.011,0.8500000000000001,0.6,-136.67281307572796
0.011,0.9,0.1,-143.3434571078406
0.011,0.9,0.15000000000000002,-136.69449348374877
0.011,0.9,0.2,-137.24394865909352
0.011,0.9,0.25,-139.28134901111594
0.011,0.9,0.30000000000000004,-137.2066107866729
0.011,0.9,0.35,-137.31124525257434
0.011,0.9,0.4,-136.5723723849992
0.011,0.9,0.45000000000000007,-135.7985081831062
0.011,0.9,0.5,-136.71645012451626
0.011,0.9,0.55,-137.03932564317523
0.011,0.9,0.6,-137.96877724434142
0.011,0.95,0.1,-143.5142892826437
0.011,0.95,0.15000000000000002,-140.00063832076034
0.011,0.95,0.2,-137.0720621178234
0.011,0.95,0.25,-136.7625290445855
0.011,0.95,0.30000000000000004,-136.82481717304586
0.011,0.95,0.35,-137.20014017571452
0.011,0.95,0.4,-136.61017894799062
0.011,0.95,0.45000000000000007,-137.2294861196866
0.011,0.95,0.5,-136.86735433092394
0.011,0.95,0.55,-137.21081377363828
0.011,0.95,0.6,-137.76870576651982
0.011,1,0.1,-146.56007113907344
0.011,1,0.15000000000000002,-139.7486426492103
0.011,1,0.2,-136.82728865315352
0.011,1,0.25,-136.04651345946155
0.011,1,0.30000000000000004,-135.756073485687
0.011,1,0.35,-137.01157587504053
0.011,1,0.4,-136.09616198085723
0.011,1,0.45000000000000007,-136.80641025856102
0.011,1,0.5,-136.98331095436976
0.011,1,0.55,-137.97536006091167
0.011,1,0.6,-137.22611502575194
0.012,0.5,0.1,-156.71478956182222
0.012,0.5,0.15000000000000002,-149.45145084251328
0.012,0.5,0.2,-142.22129828057854
0.012,0.5,0.25,-141.58161563248103
0.012,0.5,0.30000000000000004,-143.013927611371
0.012,0.5,0.35,-141.2345695708313
0.012,0.5,0.4,-140.40137365900233
0.012,0.5,0.45000000000000007,-140.0616598459244
0.012,0.5,0.5,-140.95017185343647
0.012,0.5,0.55,-140.07818077411036
0.012,0.5,0.6,-138.2818386165726
0.012,0.55,0.1,-154.39614146201018
0.012,0.55,0.15000000000000002,-144.63325037090323
0.012,0.55,0.2,-142.9492396167202
0.012,0.55,0.25,-141.24138822018824
0.012,0.55,0.30000000000000004,-140.66498661332224
0.012,0.55,0.35,-139.8793894773421
0.012,0.55,0.4,-140.324670900743
0.012,0.55,0.45000000000000007,-139.014379631709
0.012,0.55,0.5,-139.38076945983045
0.012,0.55,0.55,-139.44005654414366
0.012,0.55,0.6,-140.35600698365528
0.012,0.6,0.1,-147.25873655026135
0.012,0.6,0.15000000000000002,-144.6049592411282
0.012,0.6,0.2,-141.15097716528538
0.012,0.6,0.25,-140.46813893495306
0.012,0.6,0.30000000000000004,-140.55427021987646
0.012,0.6,0.35,-139.5818495629561
0.012,0.6,0.4,-138.8115684000931
0.012,0.6,0.45000000000000007,-138.3402783040915
0.012,0.6,0.5,-138.54067364360355
0.012,0.6,0.55,-139.86903651543423
0.012,0.6,0.6,-139.7873673896804
0.012,0.65,0.1,-148.20885981980803
0.012,0.65,0.15000000000000002,-142.21122290726015
0.012,0.65,0.2,-140.18614274915058
0.012,0.65,0.25,-139.8688666044194
0.012,0.65,0.30000000000000004,-139.15590930426487
0.012,0.65,0.35,-138.83503863305413
0.012,0.65,0.4,-139.3567427063465
0.012,0.65,0.45000000000000007,-138.22542780727065
0.012,0.65,0.5,-138.38848115483478
0.012,0.65,0.55,-138.71694371328203
0.012,0.65,0.6,-139.6252067994891
0.012,0.7,0.1,-148.08718844055068
0.012,0.7,0.15000000000000002,-141.16773690918183
0.012,0.7,0.2,-140.51723989772609
0.012,0.7,0.25,-139.10788819188485
0.012,0.7,0.30000000000000004,-138.2452030064705
0.012,0.7,0.35,-138.78337728030874
0.012,0.7,0.4,-138.46464838793577
0.012,0.7,0.45000000000000007,-137.6325036845979
0.012,0.7,0.5,-137.65298412930548
0.012,0.7,0.55,-139.65043499640632
0.012,0.7,0.6,-139.44930023442924
0.012,0.75,0.1,-146.24320434716418
0.012,0.75,0.15000000000000002,-141.5258259444925
0.012,0.75,0.2,-140.70367824230522
0.012,0.75,0.25,-139.744553827618
0.012,0.75,0.30000000000000004,-137.72813862462698
0.012,0.75,0.35,-138.81689336472755
0.012,0.75,0.4,-138.8024614127558
0.012,0.75,0.45000000000000007,-138.87431874781845
0.012,0.75,0.5,-139.36340827192834
0.012,0.75,0.55,-138.4884965476985
0.012,0.75,0.6,-140.3398977390778
0.012,0.8,0.1,-146.5335803641525
0.012,0.8,0.15000000000000002,-144.03637802452113
0.012,0.8,0.2,-140.62952517283912
0.012,0.8,0.25,-139.9097879151683
0.012,0.8,0.30000000000000004,-139.38818650850374
0.012,0.8,0.35,-138.11920942323377
0.012,0.8,0.4,-138.7777481848218
0.012,0.8,0.45000000000000007,-138.19066265007467
0.012,0.8,0.5,-137.41799753458838
0.012,0.8,0.55,-137.7440981923677
0.012,0.8,0.6,-139.19811982613925
0.012,0.8500000000000001,0.1,-144.25636220867972
0.012,0.8500000000000001,0.15000000000000002,-141.35611669470217
0.012,0.8500000000000001,0.2,-139.5932948435683
0.012,0.8500000000000001,0.25,-138.22793286708492
0.012,0.8500000000000001,0.30000000000000004,-137.09545151019842
0.012,0.8500000000000001,0.35,-137.7469988511176
0.012,0.8500000000000001,0.4,-137.8495200130584
0.012,0.8500000000000001,0.45000000000000007,-138.3182605804925
0.012,0.8500000000000001,0.5,-138.49920799814515
0.012,0.8500000000000001,0.55,-138.64850369579142
0.012,0.8500000000000001,0.6,-138.159143187533
0.012,0.9,0.1,-142.71049841730485
0.012,0.9,0.15000000000000002,-140.11609838582712
0.012,0.9,0.2,-138.38736612351272
0.012,0.9,0.25,-138.35159288544844
0.012,0.9,0.30000000000000004,-138.07134866595317
0.012,0.9,0.35,-137.01917794945297
0.012,0.9,0.4,-137.613609725419
0.012,0.9,0.45000000000000007,-137.60352091703442
0.012,0.9,0.5,-138.27957678371064
0.012,0.9,0.55,-137.08477573737622
0.012,0.9,0.6,-138.48808028103468
0.012,0.95,0.1,-144.44968378379315
0.012,0.95,0.15000000000000002,-140.1594475363745
0.012,0.95,0.2,-137.75611258388136
0.012,0.95,0.25,-137.60281299897366
0.012,0.95,0.30000000000000004,-138.10869999439484
0.012,0.95,0.35,-136.8440717612138
0.012,0.95,0.4,-138.51034373527466
0.012,0.95,0.45000000000000007,-138.25429025172542
0.012,0.95,0.5,-136.80392226655334
0.012,0.95,0.55,-138.8808402474014
0.012,0.95,0.6,-138.17717738233074
0.012,1,0.1,-142.68790119279163
0.012,1,0.15000000000000002,-139.97410308977555
0.012,1,0.2,-137.76285472950474
0.012,1,0.25,-137.26587762918626
0.012,1,0.30000000000000004,-137.5579079149685
0.012,1,0.35,-136.3730634103497
0.012,1,0.4,-137.87500855370916
0.012,1,0.45000000000000007,-138.72687457292864
0.012,1,0.5,-137.5585685846603
0.012,1,0.55,-137.29659058010157
0.012,1,0.6,-137.99093140761107
0.013000000000000001,0.5,0.1,-153.06889509703444
0.013000000000000001,0.5,0.15000000000000002,-146.04206792044914
0.013000000000000001,0.5,0.2,-143.60873258458196
0.013000000000000001,0.5,0.25,-143.49621356088022
0.013000000000000001,0.5,0.30000000000000004,-142.9177349469669
0.013000000000000001,0.5,0.35,-140.78990134174717
0.013000000000000001,0.5,0.4,-140.03024775472772
0.013000000000000001,0.5,0.45000000000000007,-141.0247671611204
0.013000000000000001,0.5,0.5,-139.62514144744785
0.013000000000000001,0.5,0.55,-140.79344120147596
0.013000000000000001,0.5,0.6,-140.2678280620225
0.013000000000000001,0.55,0.1,-150.3666945915947
0.013000000000000001,0.55,0.15000000000000002,-144.28633865794478
0.013000000000000001,0.55,0.2,-144.36037692860378
0.013000000000000001,0.55,0.25,-142.50908849812265
0.013000000000000001,0.55,0.30000000000000004,-140.50245003411834
0.013000000000000001,0.55,0.35,-141.65341543543326
0.013000000000000001,0.55,0.4,-140.34021025495565
0.013000000000000001,0.55,0.45000000000000007,-138.76643678476165
0.013000000000000001,0.55,0.5,-139.59749977011836
0.013000000000000001,0.55,0.55,-139.44908417791476
0.013000000000000001,0.55,0.6,-140.3067683548187
0.013000000000000001,0.6,0.1,-148.8841776595583
0.013000000000000001,0.6,0.15000000000000002,-142.6141049918504
0.013000000000000001,0.6,0.2,-142.98298554540895
0.013000000000000001,0.6,0.25,-141.73262254984223
0.013000000000000001,0.6,0.30000000000000004,-139.5227356010585
0.013000000000000001,0.6,0.35,-140.25148399824047
0.013000000000000001,0.6,0.4,-139.28881434176628
0.013000000000000001,0.6,0.45000000000000007,-141.12876490883895
0.013000000000000001,0.6,0.5,-138.92086931946977
0.013000000000000001,0.6,0.55,-139.9464243466881
0.013000000000000001,0.6,0.6,-138.92591896817083
0.013000000000000001,0.65,0.1,-146.31960833118183
0.013000000000000001,0.65,0.15000000000000002,-141.006309915894
0.013000000000000001,0.65,0.2,-140.1744912039789
0.013000000000000001,0.65,0.25,-140.78071380461932
0.013000000000000001,0.65,0.30000000000000004,-140.23075855977385
0.013000000000000001,0.65,0.35,-139.7336588763808
0.013000000000000001,0.65,0.4,-139.55338442284534
0.013000000000000001,0.65,0.45000000000000007,-139.19752406444917
0.013000000000000001,0.65,0.5,-139.72141843784613
0.013000000000000001,0.65,0.55,-138.8648998676178
0.013000000000000001,0.65,0.6,-140.1004373611877
0.013000000000000001,0.7,0.1,-146.33208173232697
0.013000000000000001,0.7,0.15000000000000002,-141.8602784840598
0.013000000000000001,0.7,0.2,-141.5786393531714
0.013000000000000001,0.7,0.25,-140.72873773781538
0.013000000000000001,0.7,0.30000000000000004,-140.37275843257845
0.013000000000000001,0.7,0.35,-139.24765739373152
0.013000000000000001,0.7,0.4,-139.24356891267718
0.013000000000000001,0.7,0.45000000000000007,-140.01434039280718
0.013000000000000001,0.7,0.5,-139.9102372429499
0.013000000000000001,0.7,0.55,-139.99049615110943
0.013000000000000001,0.7,0.6,-139.95993153432892
0.013000000000000001,0.75,0.1,-149.231225744747
0.013000000000000001,0.75,0.15000000000000002,-142.84702422770147
0.013000000000000001,0.75,0.2,-141.61318354150785
0.013000000000000001,0.75,0.25,-140.2003562654162
0.013000000000000001,0.75,0.30000000000000004,-139.47848376445677
0.013000000000000001,0.75,0.35,-139.04176336675602
0.013000000000000001,0.75,0.4,-137.70533284653624
0.013000000000000001,0.75,0.45000000000000007,-139.59644987274015
0.013000000000000001,0.75,0.5,-139.0707962151654
0.013000000000000001,0.75,0.55,-139.88304415666136
0.013000000000000001,0.75,0.6,-139.25587847360129
0.013000000000000001,0.8,0.1,-154.2664690167892
0.013000000000000001,0.8,0.15000000000000002,-143.80233990104443
0.013000000000000001,0.8,0.2,-139.39741384724272
0.013000000000000001,0.8,0.25,-139.65725618023606
0.013000000000000001,0.8,0.30000000000000004,-138.78272681736962
0.013000000000000001,0.8,0.35,-138.63208400491374
0.013000000000000001,0.8,0.4,-139.54859210977816
0.013000000000000001,0.8,0.45000000000000007,-139.46794882293074
0.013000000000000001,0.8,0.5,-138.14294030992954
0.013000000000000001,0.8,0.55,-139.8771668643252
0.013000000000000001,0.8,0.6,-138.8189920221982
0.013000000000000001,0.8500000000000001,0.1,-143.48689137464845
0.013000000000000001,0.8500000000000001,0.15000000000000002,-140.32473492779496
0.013000000000000001,0.8500000000000001,0.2,-140.22470812767614
0.013000000000000001,0.8500000000000001,0.25,-138.4956582522151
0.013000000000000001,0.8500000000000001,0.30000000000000004,-139.44918826877478
0.013000000000000001,0.8500000000000001,0.35,-137.40541183024197
0.013000000000000001,0.8500000000000001,0.4,-137.63216196033983
0.013000000000000001,0.8500000000000001,0.45000000000000007,-138.7326764266985
0.013000000000000001,0.8500000000000001,0.5,-139.25839617190974
0.013000000000000001,0.8500000000000001,0.55,-138.68182621137748
0.013000000000000001,0.8500000000000001,0.6,-139.73598325497096
0.013000000000000001,0.9,0.1,-157.70380121359165
0.013000000000000001,0.9,0.15000000000000002,-140.94857752988162
0.013000000000000001,0.9,0.2,-140.49056905951056
0.013000000000000001,0.9,0.25,-138.78880568663612
0.013000000000000001,0.9,0.30000000000000004,-138.83091495052128
0.013000000000000001,0.9,0.35,-139.0431120827505
0.013000000000000001,0.9,0.4,-138.51400302628718
0.013000000000000001,0.9,0.45000000000000007,-138.65144638298443
0.013000000000000001,0.9,0.5,-138.1085370281616
0.013000000000000001,0.9,0.55,-138.28109576536508
0.013000000000000001,0.9,0.6,-138.96340734514303
0.013000000000000001,0.95,0.1,-147.65354095328922
0.013000000000000001,0.95,0.15000000000000002,-140.0515292650701
0.013000000000000001,0.95,0.2,-138.79646142144543
0.013000000000000001,0.95,0.25,-138.32803907559372
0.013000000000000001,0.95,0.30000000000000004,-139.24590856132772
0.013000000000000001,0.95,0.35,-139.08773337858509
0.013000000000000001,0.95,0.4,-137.8938243246095
0.013000000000000001,0.95,0.45000000000000007,-139.38779158578626
0.013000000000000001,0.95,0.5,-138.2801774414071
0.013000000000000001,0.95,0.55,-138.8209214247613
0.013000000000000001,0.95,0.6,-138.94383954585413
0.013000000000000001,1,0.1,-142.31402480394127
0.013000000000000001,1,0.15000000000000002,-141.18238790625713
0.013000000000000001,1,0.2,-139.44034268296963
0.013000000000000001,1,0.25,-138.7216090857723
0.013000000000000001,1,0.30000000000000004,-138.71332042304874
0.013000000000000001,1,0.35,-138.22964556234797
0.013000000000000001,1,0.4,-138.8811593591675
0.013000000000000001,1,0.45000000000000007,-138.2774989649957
0.013000000000000001,1,0.5,-138.6235332642782
0.013000000000000001,1,0.55,-139.3476158321199
0.013000000000000001,1,0.6,-138.89235355342936
0.014000000000000002,0.5,0.1,-154.51995028988762
0.014000000000000002,0.5,0.15000000000000002,-146.14091245488993
0.014000000000000002,0.5,0.2,-143.79485140521354
0.014000000000000002,0.5,0.25,-141.96177231403067
0.014000000000000002,0.5,0.30000000000000004,-141.82385721677173
0.014000000000000002,0.5,0.35,-141.56868951713074
0.014000000000000002,0.5,0.4,-142.52378618115847
0.014000000000000002,0.5,0.45000000000000007,-141.18926481601397
0.014000000000000002,0.5,0.5,-143.0970728345402
0.014000000000000002,0.5,0.55,-141.20600115437537
0.014000000000000002,0.5,0.6,-140.84599912899927
0.014000000000000002,0.55,0.1,-146.70889693493223
0.014000000000000002,0.55,0.15000000000000002,-146.55297870940444
0.014000000000000002,0.55,0.2,-144.93852887698404
0.014000000000000002,0.55,0.25,-144.08325965259303
0.014000000000000002,0.55,0.30000000000000004,-143.61540813324427
0.014000000000000002,0.55,0.35,-141.78856360555238
0.014000000000000002,0.55,0.4,-141.2971869178213
0.014000000000000002,0.55,0.45000000000000007,-141.86256708197254
0.014000000000000002,0.55,0.5,-141.61094296270534
0.014000000000000002,0.55,0.55,-140.72127321113703
0.014000000000000002,0.55,0.6,-140.77683398107325
0.014000000000000002,0.6,0.1,-155.93392710139068
0.014000000000000002,0.6,0.15000000000000002,-149.23669918589837
0.014000000000000002,0.6,0.2,-143.7655579748738
0.014000000000000002,0.6,0.25,-142.6330140275208
0.014000000000000002,0.6,0.30000000000000004,-140.62044655698213
0.014000000000000002,0.6,0.35,-141.83705369848133
0.014000000000000002,0.6,0.4,-139.65602049685015
0.014000000000000002,0.6,0.45000000000000007,-140.46085205601696
0.014000000000000002,0.6,0.5,-140.80978640761697
0.014000000000000002,0.6,0.55,-140.4300633280368
0.014000000000000002,0.6,0.6,-140.07951064525184
0.014000000000000002,0.65,0.1,-144.3446812237063
0.014000000000000002,0.65,0.15000000000000002,-146.51341020262868
0.014000000000000002,0.65,0.2,-143.46046719148723
0.014000000000000002,0.65,0.25,-140.71399133860348
0.014000000000000002,0.65,0.30000000000000004,-140.91328782438512
0.014000000000000002,0.65,0.35,-140.504937531934
0.014000000000000002,0.65,0.4,-139.95135601917212
0.014000000000000002,0.65,0.45000000000000007,-139.71019653103525
0.014000000000000002,0.65,0.5,-141.1330420598996
0.014000000000000002,0.65,0.55,-141.21943114739122
0.014000000000000002,0.65,0.6,-139.65766827936437
0.014000000000000002,0.7,0.1,-152.86598540305232
0.014000000000000002,0.7,0.15000000000000002,-146.4252831278622
0.014000000000000002,0.7,0.2,-141.3825816250099
0.014000000000000002,0.7,0.25,-143.1349626100398
0.014000000000000002,0.7,0.30000000000000004,-141.844689785821
0.014000000000000002,0.7,0.35,-141.49636452660474
0.014000000000000002,0.7,0.4,-140.3676861864193
0.014000000000000002,0.7,0.45000000000000007,-140.35306824783913
0.014000000000000002,0.7,0.5,-139.13628200611134
0.014000000000000002,0.7,0.55,-140.11797751014313
0.014000000000000002,0.7,0.6,-139.89429971917593
0.014000000000000002,0.75,0.1,-146.43879403314594
0.014000000000000002,0.75,0.15000000000000002,-145.58870913470957
0.014000000000000002,0.75,0.2,-140.98164141383205
0.014000000000000002,0.75,0.25,-139.98982395401396
0.014000000000000002,0.75,0.30000000000000004,-141.20138794573694
0.014000000000000002,0.75,0.35,-139.30559213883106
0.014000000000000002,0.75,0.4,-140.02181318933413
0.014000000000000002,0.75,0.45000000000000007,-138.2645260958576
0.014000000000000002,0.75,0.5,-141.39546125700747
0.014000000000000002,0.75,0.55,-140.64319450869544
0.014000000000000002,0.75,0.6,-139.87190286381644
0.014000000000000002,0.8,0.1,-148.84458124670033
0.014000000000000002,0.8,0.15000000000000002,-141.18736601418226
0.014000000000000002,0.8,0.2,-140.75299422877617
0.014000000000000002,0.8,0.25,-140.64581648845376
0.014000000000000002,0.8,0.30000000000000004,-139.6685805224252
0.014000000000000002,0.8,0.35,-139.81196799521382
0.014000000000000002,0.8,0.4,-140.27306977211856
0.014000000000000002,0.8,0.45000000000000007,-139.431358575309
0.014000000000000002,0.8,0.5,-139.15883437984058
0.014000000000000002,0.8,0.55,-139.47192881747287
0.014000000000000002,0.8,0.6,-140.95205622937152
0.014000000000000002,0.8500000000000001,0.1,-151.03625521937715
0.014000000000000002,0.8500000000000001,0.15000000000000002,-143.84801997777902
0.014000000000000002,0.8500000000000001,0.2,-141.84569340916715
0.014000000000000002,0.8500000000000001,0.25,-141.24194233355257
0.014000000000000002,0.8500000000000001,0.30000000000000004,-139.0314639220536
0.014000000000000002,0.8500000000000001,0.35,-138.36504120213255
0.014000000000000002,0.8500000000000001,0.4,-140.24048012342024
0.014000000000000002,0.8500000000000001,0.45000000000000007,-139.343633079494
0.014000000000000002,0.8500000000000001,0.5,-140.07675977952448
0.014000000000000002,0.8500000000000001,0.55,-140.21778353112296
0.014000000000000002,0.8500000000000001,0.6,-139.98646722679666
0.014000000000000002,0.9,0.1,-146.09523049762822
0.014000000000000002,0.9,0.15000000000000002,-140.3593789271663
0.014000000000000002,0.9,0.2,-141.51124645282363
0.014000000000000002,0.9,0.25,-140.66200181646752
0.014000000000000002,0.9,0.30000000000000004,-139.56891795091246
0.014000000000000002,0.9,0.35,-139.2323127594127
0.014000000000000002,0.9,0.4,-139.167015871277
0.014000000000000002,0.9,0.45000000000000007,-139.45029801232624
0.014000000000000002,0.9,0.5,-139.46257228127268
0.014000000000000002,0.9,0.55,-139.02419287086457
0.014000000000000002,0.9,0.6,-139.6094585282533
0.014000000000000002,0.95,0.1,-145.11731405667445
0.014000000000000002,0.95,0.15000000000000002,-141.84159526239398
0.014000000000000002,0.95,0.2,-139.02069282425077
0.014000000000000002,0.95,0.25,-140.01313363585945
0.014000000000000002,0.95,0.30000000000000004,-139.29518424042635
0.014000000000000002,0.95,0.35,-138.89202659719183
0.014000000000000002,0.95,0.4,-138.43477822360643
0.014000000000000002,0.95,0.45000000000000007,-138.70604407353738
0.014000000000000002,0.95,0.5,-139.49882226597703
0.014000000000000002,0.95,0.55,-140.23400857437707
0.014000000000000002,0.95,0.6,-139.63391302470296
0.014000000000000002,1,0.1,-143.10792829386713
0.014000000000000002,1,0.15000000000000002,-140.9730109090376
0.014000000000000002,1,0.2,-140.4616010880767
0.014000000000000002,1,0.25,-138.27257891025573
0.014000000000000002,1,0.30000000000000004,-139.13941120462107
0.014000000000000002,1,0.35,-138.34104771213413
0.014000000000000002,1,0.4,-140.38565106658262
0.014000000000000002,1,0.45000000000000007,-138.1524284264092
0.014000000000000002,1,0.5,-139.09110502937574
0.014000000000000002,1,0.55,-140.09487653039736
0.014000000000000002,1,0.6,-139.50303509877176
0.015,0.5,0.1,-158.66796651157216
0.015,0.5,0.15000000000000002,-147.88965532638343
0.015,0.5,0.2,-147.63125058377574
0.015,0.5,0.25,-147.0006939261703
0.015,0.5,0.30000000000000004,-143.35352737808785
0.015,0.5,0.35,-142.55253231767716
0.015,0.5,0.4,-142.28835764936207
0.015,0.5,0.45000000000000007,-142.12638493579698
0.015,0.5,0.5,-142.1087377001138
0.015,0.5,0.55,-141.60913698502947
0.015,0.5,0.6,-142.38168747728935
0.015,0.55,0.1,-152.88370352637082
0.015,0.55,0.15000000000000002,-145.95475650903694
0.015,0.55,0.2,-145.89579791995993
0.015,0.55,0.25,-143.897677271565
0.015,0.55,0.30000000000000004,-143.48334426868166
0.015,0.55,0.35,-142.93245681086756
0.015,0.55,0.4,-142.22569418654302
0.015,0.55,0.45000000000000007,-143.21115943344398
0.015,0.55,0.5,-142.31853844099322
0.015,0.55,0.55,-141.79990002123634
0.015,0.55,0.6,-141.5409456141826
0.015,0.6,0.1,-153.92210622369112
0.015,0.6,0.15000000000000002,-147.86223015387594
0.015,0.6,0.2,-144.5226853966417
0.015,0.6,0.25,-143.7512689591652
0.015,0.6,0.30000000000000004,-142.08037067138798
0.015,0.6,0.35,-140.3385634278966
0.015,0.6,0.4,-142.1974010007168
0.015,0.6,0.45000000000000007,-141.2784840472051
0.015,0.6,0.5,-142.134319880975
0.015,0.6,0.55,-140.6601750176922
0.015,0.6,0.6,-141.36924933936916
0.015,0.65,0.1,-150.48321799752438
0.015,0.65,0.15000000000000002,-144.1764828731578
0.015,0.65,0.2,-144.86127676910127
0.015,0.65,0.25,-141.47530362427824
0.015,0.65,0.30000000000000004,-142.03278396292205
0.015,0.65,0.35,-142.42144051753502
0.015,0.65,0.4,-141.8552360015858
0.015,0.65,0.45000000000000007,-141.73682428482573
0.015,0.65,0.5,-141.0352405921186
0.015,0.65,0.55,-140.83911132422935
0.015,0.65,0.6,-141.77784867264853
0.015,0.7,0.1,-148.07374609667363
0.015,0.7,0.15000000000000002,-144.81645544393547
0.015,0.7,0.2,-143.626400869757
0.015,0.7,0.25,-141.9230890606771
0.015,0.7,0.30000000000000004,-141.6239597844716
0.015,0.7,0.35,-141.68450568805116
0.015,0.7,0.4,-140.6211079423838
0.015,0.7,0.45000000000000007,-140.89820862514864
